,value,var,isspike,Consumption_Oil,Consumption_Gas,Humidity,Precip,TempAvg,TempMax,TempMin,Wind_v,Wind_x,Wind_y,local_traffic,location,total_traffic,predicted,exp_value,reduction,error
2013-04-27,15.3,3.2218654017,0.0,5563.15023337,51481.0987685,31.7916666667,0.0,14.5083333333,21.1,8.9,4.70833333333,0.13035554356,0.256223759169,0.479350094248,12.0,0.564618745417,15.9551614043,15.4153657456,0.539795658733,-0.655161404337
2013-04-28,15.4,2.81157029722,0.0,5387.32328109,49970.9521836,39.9166666667,0.0,14.8083333333,20.0,11.1,4.29166666667,0.210232364207,-0.00723534073612,0.382954877533,12.0,0.470724997352,15.6755792161,15.3567925429,0.31878667319,-0.275579216087
2013-04-29,11.7,1.65844348189,0.0,5211.49632881,48460.8055987,72.7916666667,0.04,12.5416666667,13.9,11.1,5.15,-0.149437212748,0.0403808096675,0.228074892474,12.0,0.289991030976,13.7092970003,13.7897987405,-0.0805017401647,-2.00929700032
2013-04-30,13.0,2.41768843967,0.0,5035.66937652,46950.6590138,46.1666666667,0.0,14.3,19.4,11.1,5.22727272727,0.134400775726,0.230794562105,0.233652945983,12.0,0.312180951348,14.2780340539,14.147744506,0.13028954792,-1.27803405391
2013-05-01,11.3,1.56171937021,0.0,4859.84242424,45440.5124289,48.375,0.0,13.7541666667,20.0,8.9,4.59090909091,0.363488077838,0.354680620682,0.348790293685,12.0,0.392475723935,13.9785665122,13.7763989161,0.202167596101,-2.67856651224
2013-05-02,13.4,2.25484582846,0.0,4807.79688591,44908.6320236,51.2916666667,0.0,15.5125,22.2,10.0,3.47826086957,0.157898901232,0.215859532581,0.304879494527,12.0,0.383049867495,16.2821634371,16.0325343206,0.24962911654,-2.8821634371
2013-05-03,11.2,2.24867110515,0.0,4755.75134758,44376.7516182,56.3333333333,0.0,12.725,18.3,9.4,6.39130434783,0.103352884323,0.244855950397,0.412657117278,12.0,0.485280760786,15.216853834,15.0971475832,0.119706250855,-4.01685383401
2013-05-04,14.4,2.62987297869,0.0,4703.70580924,43844.8712129,61.5833333333,0.0,12.5583333333,20.0,8.9,5.75,0.183896723305,0.256446615507,0.511797287342,12.0,0.549419367742,16.2581429727,16.0767099695,0.181433003179,-1.85814297269
2013-05-05,13.3,1.64598765558,0.0,4651.66027091,43312.9908076,61.75,0.0,11.25,17.2,8.3,5.66666666667,0.152029384769,0.242719030784,0.394810352241,12.0,0.492946779144,13.8293044646,13.8046597792,0.0246446854071,-0.529304464586
2013-05-06,13.7,1.6023929117,0.0,4599.61473258,42781.1104023,69.7083333333,0.0,13.6041666667,20.0,7.8,3.52173913043,0.384548142453,0.241381993858,0.21020495909,12.0,0.283096842807,14.5345130035,14.486223865,0.0482891384199,-0.834513003451
2013-05-07,9.1,1.43314794891,0.0,4547.56919425,42249.229997,70.75,0.0,16.9916666667,23.3,11.1,5.65217391304,0.197752169089,0.484728370144,0.230578183774,12.0,0.307604689978,16.6368659457,16.4918308587,0.145035086969,-7.53686594567
2013-05-08,11.0,2.07234639122,0.0,4495.52365591,41717.3495916,89.5416666667,3.02,14.8875,16.7,12.8,5.45833333333,0.249639058614,0.503441275361,0.264584073128,12.0,0.381781657673,15.6926706119,15.8052596369,-0.112589025019,-4.6926706119
2013-05-09,12.9,1.40028465015,0.0,4443.47811758,41185.4691863,82.7916666667,0.5,15.7625,18.9,12.8,3.375,0.316569686561,0.0187640851441,0.309437441387,12.0,0.421451461517,18.8254351335,18.8150755561,0.0103595773705,-5.92543513351
2013-05-10,20.8,5.13104892234,0.0,4391.43257925,40653.588781,64.125,0.01,19.7041666667,26.1,15.0,3.69565217391,0.20262352818,-0.245588161659,0.430235644116,12.0,0.520501462829,22.2685918342,21.5953810959,0.673210738308,-1.46859183417
2013-05-11,20.1,4.01063576947,0.0,4339.38704092,40121.7083757,91.75,1.09,17.6833333333,20.6,16.7,3.19047619048,0.202830423046,-0.0420338755613,0.496801151711,12.0,0.509998343566,21.0877207246,21.2055879318,-0.11786720724,-0.987720724588
2013-05-12,13.7,3.12839960011,0.0,4287.34150258,39589.8279703,46.375,0.0,15.9041666667,20.0,10.6,7.66666666667,0.0859447201654,-0.444484041717,0.42919874622,12.0,0.47380679871,15.6314708672,15.354197649,0.277273218211,-1.93147086718
2013-05-13,13.1,2.34477525885,0.0,4235.29596425,39057.947565,42.1666666667,0.0,10.2333333333,13.9,7.2,7.09090909091,0.105472360083,-0.238126089641,0.191780730802,12.0,0.312432625541,11.589544978,11.5803014309,0.00924354711727,1.51045502201
2013-05-14,12.3,2.27532447121,0.0,4183.25042592,38526.0671597,38.875,0.0,11.4625,15.6,5.6,4.39130434783,0.153068674069,-0.155425766599,0.242317996271,12.0,0.328722981751,12.7603662448,12.6694332339,0.0909330108897,-0.460366244757
2013-05-15,17.3,2.98798317905,0.0,4131.20488759,37994.1867544,60.0,0.0,15.9416666667,20.6,11.1,4.04761904762,0.00185996075923,-0.102021068094,0.238781597624,12.0,0.30834283912,16.977886076,16.7904941265,0.187391949441,0.32211392402
2013-05-16,22.0,5.47017098113,0.0,4079.15934925,37462.3063491,48.5416666667,0.0,21.1333333333,25.6,17.2,3.5652173913,0.399703014144,-0.255160758508,0.315099007625,12.0,0.374426459656,21.3041927789,20.7159247222,0.588268056662,0.695807221091
2013-05-17,19.5,4.25075440875,0.0,4027.11381092,36930.4259437,38.9166666667,0.0,18.375,22.2,15.0,3.60869565217,0.383301355568,0.0349879858384,0.465677191932,12.0,0.531824785016,16.6312093388,16.0539913261,0.57721801267,2.86879066121
2013-05-18,14.4,2.81114500371,0.0,3975.06827259,36398.5455384,66.7083333333,0.01,15.5666666667,17.8,13.3,2.04545454545,0.348010909671,0.0320147052635,0.630191559217,12.0,0.605063804917,13.0882692636,13.0358268324,0.0524424312375,1.31173073641
2013-05-19,6.3,0.992252597573,0.0,3923.02273425,35866.6651331,92.9583333333,0.6,13.9583333333,14.4,12.8,4.52380952381,-0.0186877347607,0.0670026911019,0.370578364601,12.0,0.451749457718,14.7975382562,15.059229986,-0.261691729711,-8.49753825624
2013-05-20,23.2,5.0013621333,0.0,3870.97719592,35334.7847278,79.375,0.0,20.4375,25.0,14.4,1.5,0.514883849596,-0.0319185184633,0.22938069646,12.0,0.298972612775,23.1527270927,22.8394298771,0.31329721561,0.0472729072878
2013-05-21,23.1,3.49469318178,0.0,3818.93165759,34802.9043224,69.7916666667,0.0,24.8458333333,30.0,20.6,5.28571428571,-0.0451033429364,-0.1774860504,0.354516369639,12.0,0.348544665,28.3497952129,27.5456656006,0.804129612308,-5.24979521294
2013-05-22,25.9,5.32007409777,0.0,3766.88611926,34271.0239171,80.0416666667,0.0,21.2,25.0,15.0,3.34782608696,0.4375,0.114392110223,0.294511296678,12.0,0.356735844704,21.2483017261,20.9454811783,0.302820547793,4.65169827391
2013-05-23,18.3,3.84070494737,0.0,3714.84058092,33739.1435118,85.2083333333,1.81,21.3833333333,26.1,18.3,5.34782608696,-0.0783077183988,0.0285016786105,0.380809433361,12.0,0.436829934065,22.3743013665,22.1642906999,0.21001066664,-4.07430136654
2013-05-24,12.4,3.28817600643,0.0,3662.79504259,33207.2631065,89.5,0.3,12.6583333333,18.3,7.2,5.17391304348,0.293817485937,-0.0906198539969,0.488187686053,12.0,0.518001312468,18.0479293997,18.2826894175,-0.234760017787,-5.6479293997
2013-05-25,11.1,3.27722708876,0.0,3610.74950426,32675.3827012,73.9166666667,0.14,9.4375,11.7,7.2,9.04347826087,0.14221544092,-0.202912324877,0.318991619528,12.0,0.351629384564,11.5901781353,11.7551126318,-0.164934496475,-0.490178135305
2013-05-26,13.4,3.62101104866,0.0,3558.70396593,32143.5022958,45.5,0.0,13.8666666667,18.9,8.9,8.26086956522,0.17034302152,-0.335575005365,0.307410898098,12.0,0.319410446648,12.0815229944,11.9367695853,0.144753409072,1.31847700565
2013-05-27,12.6,2.13507203829,0.0,3506.65842759,31611.6218905,37.9583333333,0.0,17.3875,22.8,10.6,3.90909090909,0.194082494028,-0.117461577598,0.202567666046,12.0,0.273401720333,17.0908976905,16.8094306382,0.281467052308,-4.49089769051
2013-05-28,21.1,3.38200695069,0.0,3454.61288926,31079.7414852,74.9583333333,0.52,15.4791666667,19.4,13.3,2.52173913043,0.310846934106,0.128453498515,0.308838523429,12.0,0.380013465402,20.7090142105,20.6496913958,0.0593228147323,0.390985789482
2013-05-29,34.0,6.02155397874,0.0,3402.56735093,30547.8610799,75.125,0.0,21.6208333333,27.2,14.4,1.35,0.514903686013,0.155425766599,0.270539719588,12.0,0.364084151071,23.3012477595,22.7974531652,0.503794594238,10.6987522405
2013-05-30,25.6,2.69615937257,0.0,3350.5218126,30015.9806745,54.2916666667,0.0,27.7875,32.2,22.8,5.13043478261,-0.0451440625808,-0.395298186346,0.378994696232,12.0,0.493660380016,28.8148176393,27.331644286,1.48317335325,-3.21481763925
2013-05-31,26.2,5.0112897903,0.0,3298.47627426,29484.1002692,52.625,0.0,28.1708333333,32.2,23.9,4.04761904762,0.153262000027,-0.27192440528,0.500010499542,12.0,0.61766138801,27.3232827536,25.573062714,1.75022003954,-1.12328275357
2013-06-01,19.8,2.61334021923,0.0,3246.43073593,28952.2198639,61.4347826087,0.0,26.9217391304,31.1,23.3,3.75,0.152173913043,-0.112959835276,0.491729309335,12.0,0.600781839355,24.1730140401,22.9172597139,1.2557543262,-4.37301404007
2013-06-02,17.0,3.00742739982,0.0,3233.50718266,29107.6405404,64.8333333333,0.85,26.2708333333,30.6,20.6,6.19047619048,-0.0344511623474,-0.146310628686,0.454954026685,12.0,0.504742316651,22.2409742266,21.3195893494,0.921384877229,-5.24097422664
2013-06-03,14.0,3.51369731772,0.0,3220.5836294,29263.061217,83.0416666667,0.87,21.3916666667,24.4,18.9,3.47826086957,0.218081481537,0.13359221408,0.27231998602,12.0,0.359140326899,20.6953796131,20.5268505803,0.16852903285,-6.69537961312
2013-06-04,14.3,3.00935383867,0.0,3207.66007613,29418.4818935,40.7083333333,0.0,18.8625,22.8,13.9,5.0,0.122487192533,-0.0678164734458,0.296837676765,12.0,0.373469963414,15.7551419311,15.3880547767,0.36708715444,-1.45514193114
2013-06-05,16.9,3.26912131164,0.0,3194.73652286,29573.90257,49.7916666667,0.0,18.1958333333,22.8,15.0,3.90909090909,0.172802587245,0.169243601363,0.355109588233,12.0,0.426433893989,16.814493216,16.4178717264,0.396621489669,0.0855067839506
2013-06-06,15.0,3.25054064622,0.0,3181.8129696,29729.3232466,75.6666666667,0.13,17.6458333333,21.1,15.0,5.26086956522,-0.00717581259832,0.143340362283,0.41898391141,12.0,0.462989538121,13.4753515809,13.3427152444,0.132636336554,1.52464841906
2013-06-07,6.9,1.26553391379,0.0,3168.88941633,29884.7439231,94.5,4.16,16.05,17.2,15.0,8.66666666667,0.178032250025,0.62477253377,0.538926773164,12.0,0.634424314432,12.4997480236,12.7148864325,-0.215138408949,-5.59974802356
2013-06-08,10.8,3.17414544017,0.0,3155.96586306,30040.1645996,75.4166666667,0.48,19.7375,23.3,13.9,3.90909090909,0.342066646632,-0.225755047512,0.410194968005,12.0,0.487012271783,19.1531559555,18.8585676391,0.294588316389,-8.35315595546
2013-06-09,23.1,4.46355410154,0.0,3143.0423098,30195.5852762,62.375,0.0,22.2208333333,26.7,17.2,2.13636363636,0.536421209565,-0.0676555378099,0.397712198135,12.0,0.494020905953,24.057342362,23.3674063712,0.689935990775,-0.95734236199
2013-06-10,20.2,5.95810859007,0.0,3130.11875653,30351.0059527,88.5416666667,1.38,18.9291666667,20.6,17.2,5.41666666667,0.0778366905543,0.460579001737,0.307943697329,12.0,0.39362803985,17.6245127749,17.5998601891,0.0246525857811,2.57548722514
2013-06-11,19.1,4.83473055766,0.0,3117.19520326,30506.4266292,74.25,0.09,22.1458333333,25.6,17.8,6.42857142857,0.0771838438463,-0.244322141077,0.29094316803,12.0,0.37300303122,16.0825584037,15.8177298009,0.264828602827,3.01744159626
2013-06-12,10.5,2.43908021985,0.0,3104.27165,30661.8473057,52.125,0.0,21.3666666667,23.9,18.3,5.36363636364,0.332067312751,-0.142144755325,0.319091803737,12.0,0.401311226074,16.4316703475,16.0907386198,0.340931727735,-5.93167034753
2013-06-13,11.4,1.91117518289,0.0,3091.34809673,30817.2679823,80.875,1.26,17.2416666667,20.0,12.8,6.875,0.173682165236,0.152356299224,0.334563705996,12.0,0.415649977648,17.2269332341,17.1925372394,0.0343959947295,-5.82693323409
2013-06-14,20.5,4.48266993098,0.0,3078.42454346,30972.6886588,75.6666666667,0.38,16.3416666667,21.7,12.2,5.17391304348,0.32109221408,-0.224618347085,0.55761134429,12.0,0.570473970401,18.1714715889,17.9010632542,0.270408334668,2.3285284111
2013-06-15,22.6,3.51472832768,0.0,3065.5009902,31128.1093353,51.375,0.0,21.7833333333,26.1,16.7,3.81818181818,0.208573011917,-0.230257738614,0.540128632115,12.0,0.551721421056,20.5467196865,19.6456287972,0.90109088924,2.05328031353
2013-06-16,24.7,4.49498915863,0.0,3052.57743693,31283.5300119,57.0416666667,0.0,22.8458333333,26.7,18.3,3.90476190476,0.292319513375,-0.199605240733,0.330861665705,12.0,0.415945763821,18.7444284084,18.2184990818,0.525929326663,5.95557159158
2013-06-17,21.5,3.23835427429,0.0,3039.65388366,31438.9506884,67.1666666667,0.01,24.1958333333,28.3,21.1,2.61904761905,0.326511160721,-0.196686154256,0.268806327278,12.0,0.327307303674,22.9760855947,22.4702969773,0.505788617356,-1.47608559467
2013-06-18,19.5,3.37998156242,0.0,3026.7303304,31594.3713649,79.5833333333,0.2,21.6125,28.3,17.8,3.625,0.447319164548,0.187530721904,0.309841727097,12.0,0.404393415041,24.8965381191,24.4345520829,0.46198603623,-5.39653811909
2013-06-19,17.8,3.86188875845,0.0,3013.80677713,31749.7920415,58.5416666667,0.0,19.8625,23.9,15.0,5.125,0.276149806779,0.0246831777272,0.340298807353,12.0,0.402644178984,17.4203571408,17.0310684043,0.389288736567,0.379642859164
2013-06-20,20.2,2.6705824963,0.0,3000.88322386,31905.212718,54.2083333333,0.0,21.1583333333,25.6,17.2,3.95238095238,0.195368351027,-0.0698827074637,0.395699478195,12.0,0.456732653985,18.215527334,17.6216181584,0.593909175634,1.98447266597
2013-06-21,16.0,3.34298963656,0.0,2987.9596706,32060.6333945,49.2083333333,0.0,22.1125,27.2,17.8,5.04545454545,-0.000652846708025,-0.116271907399,0.462682544584,12.0,0.540657529807,19.899413262,19.0108054312,0.888607830805,-3.89941326198
2013-06-22,18.6,3.88340443935,0.0,2975.03611733,32216.0540711,54.3333333333,0.0,22.5208333333,27.8,18.9,4.13636363636,0.0969313259305,-0.0771180481999,0.440127957196,12.0,0.480093329098,17.7721149546,17.0350959503,0.737019004283,0.827885045408
2013-06-23,14.2,1.89365358845,0.0,2962.11256406,32371.4747476,67.8333333333,0.0,25.025,30.6,21.1,4.66666666667,-0.011738031838,-0.0249030198942,0.355924183454,12.0,0.415506762718,24.9361963724,24.1076492566,0.828547115808,-10.7361963724
2013-06-24,27.3,6.61634860331,0.0,2949.1890108,32526.8954241,63.3333333333,0.0,27.3125,32.2,23.3,4.13043478261,0.0788306422315,-0.231337322354,0.236233987433,12.0,0.30477726446,26.6422786693,25.8629802319,0.779298437326,0.657721330727
2013-06-25,28.5,4.09144565358,0.0,2936.26545753,32682.3161007,60.5833333333,0.0,27.3458333333,32.2,22.8,3.36363636364,0.312480163583,-0.192926559904,0.318202310575,12.0,0.367899128176,26.949137921,25.9145276368,1.03461028416,1.55086207905
2013-06-26,22.7,3.77945437363,0.0,2923.34190426,32837.7367772,66.4166666667,0.05,25.8666666667,28.3,23.3,3.95454545455,0.225316822273,-0.109483140112,0.328823355584,12.0,0.394182738983,23.7003839029,22.9672669649,0.733116937985,-1.0003839029
2013-06-27,24.2,4.50752792238,0.0,2910.418351,32993.1574537,76.3333333333,0.24,25.3125,30.0,22.8,4.04761904762,0.26354681267,0.11097527037,0.410352969319,12.0,0.447373343294,26.512194755,25.5415183644,0.970676390532,-2.31219475495
2013-06-28,22.6,4.48169990717,0.0,2897.49479773,33148.5781303,72.9166666667,0.0,25.4583333333,29.4,22.8,5.27272727273,0.0195276399173,-0.196459422974,0.47828897488,12.0,0.496559914546,25.0357637199,24.0047477537,1.03101596618,-2.43576371991
2013-06-29,22.5,4.55765004284,0.0,2884.57124446,33303.9988068,73.2916666667,0.0,24.75,27.8,21.7,3.95454545455,-0.0552844956807,-0.190726767233,0.518409294894,12.0,0.514523983451,21.562909289,20.7836129455,0.779296343548,0.937090710985
2013-06-30,21.1,3.37677221318,0.0,2871.6476912,33459.4194833,82.6666666667,0.0,24.7541666667,28.9,22.8,3.13043478261,0.213991958559,0.0357370193466,0.36493202316,12.0,0.432004949159,21.9357627327,21.3962777579,0.539484974848,-0.835762732724
2013-07-01,14.0,2.3420386264,0.0,2858.72413793,33614.8401598,91.5416666667,0.84,23.3083333333,24.4,22.8,3.19047619048,0.178927622337,-0.012531977765,0.304192271188,12.0,0.350398913636,19.2681128324,19.0972575649,0.170855267499,-5.26811283237
2013-07-02,18.1,3.03966233346,0.0,2856.18680015,33379.7515917,87.75,0.08,24.2833333333,27.8,22.2,2.54545454545,0.211479151092,0.0214861800414,0.268415508106,12.0,0.338873153351,23.064167862,22.6253678322,0.438800029857,-4.96416786205
2013-07-03,20.4,4.14329386575,0.0,2853.64946237,33144.6630236,87.5416666667,0.53,24.6416666667,26.7,22.8,4.21739130435,0.124347153292,-0.116271907399,0.421328830878,12.0,0.447025074315,17.691166862,17.4005069856,0.290659876402,2.70883313798
2013-07-04,14.2,2.10172030986,0.0,2851.11212458,32909.5744555,75.4583333333,0.0,27.0333333333,30.6,23.9,4.11111111111,-0.0021508192705,-0.162788637646,0.170182867368,12.0,0.281797349179,23.0249570691,22.6262602891,0.398696780001,-8.82495706907
2013-07-05,22.0,4.29127654059,0.0,2848.5747868,32674.4858873,67.9583333333,0.0,28.2166666667,31.7,24.4,4.86363636364,-0.0814733725741,-0.174189851743,0.223955648208,12.0,0.298643715147,19.9314121677,19.4110248027,0.520387365001,2.06858783225
2013-07-06,14.4,2.19320426033,0.0,2846.03744902,32439.3973192,62.2916666667,0.0,29.475,32.8,25.6,4.34782608696,0.160084172639,-0.158571584357,0.263859619211,12.0,0.301482826743,22.6158739667,21.8879319686,0.727941998149,-8.21587396673
2013-07-07,16.7,3.84122376333,0.0,2843.50011123,32204.3087511,61.2083333333,0.0,29.3583333333,33.3,25.6,4.22727272727,0.1039468245,-0.311541660175,0.230550119759,12.0,0.293938465288,27.6712329889,26.8322958992,0.838937089644,-10.9712329889
2013-07-08,24.4,5.32622544925,0.0,2840.96277345,31969.220183,64.6666666667,0.22,26.6583333333,31.1,23.3,4.66666666667,0.103733662126,-0.244341374774,0.283505614561,12.0,0.309995338071,25.0215935625,24.2506573836,0.770936178962,-0.621593562524
2013-07-09,30.6,5.00766803317,0.0,2838.42543567,31734.1316148,68.0833333333,0.23,26.1625,30.6,23.9,3.21739130435,0.196595301495,-0.299113501359,0.275054123086,12.0,0.330480754297,27.2257848319,26.4553226515,0.770462180477,3.37421516806
2013-07-10,27.3,6.24181202787,0.0,2835.88809789,31499.0430467,72.7916666667,0.0,26.9625,28.9,23.9,4.25,0.0715953014954,-0.148636999312,0.284260220742,12.0,0.357752240107,22.0054639393,21.4232874312,0.582176508102,5.29453606066
2013-07-11,20.7,4.59255713385,0.0,2833.3507601,31263.9544786,65.0,0.0,26.4916666667,28.3,25.0,3.69565217391,0.180484501431,-0.0441031237506,0.343928921859,12.0,0.391653544572,28.6586087079,27.7567547799,0.901853927949,-7.9586087079
2013-07-12,23.9,3.84453074727,0.0,2830.81342232,31028.8659105,75.5,0.25,22.6875,24.4,20.0,9.4347826087,0.217760212984,0.513299510023,0.454719607382,12.0,0.504739319911,15.6514092346,15.3106894004,0.340719834234,8.24859076536
2013-07-13,14.9,2.79341876664,0.0,2828.27608454,30793.7773423,88.2916666667,0.06,23.3083333333,26.7,19.4,5.41666666667,0.33100234473,0.323222575327,0.453509508334,12.0,0.472074215696,17.7556088862,17.3946385692,0.360970316975,-2.8556088862
2013-07-14,16.8,3.23519761733,0.0,2825.73874676,30558.6887742,70.5833333333,0.0,27.7541666667,31.1,23.3,4.04166666667,0.104960612594,-0.180057764398,0.324711436433,12.0,0.421414151497,23.2960860794,22.5509244393,0.745161640146,-6.49608607941
2013-07-15,28.9,4.26613730865,0.0,2823.20140897,30323.6002061,61.125,0.0,29.7708333333,33.9,25.6,3.45833333333,0.368465671728,-0.158818152056,0.253838095302,12.0,0.315597725046,25.5981381282,24.739221419,0.858916709256,3.30186187176
2013-07-16,21.0,3.77122735951,0.0,2820.66407119,30088.511638,50.2083333333,0.0,30.0333333333,33.9,25.6,4.66666666667,0.50028784434,0.121201335534,0.242261858665,12.0,0.308252974623,25.9993323896,25.0304998406,0.968832549029,-4.99933238959
2013-07-17,31.3,5.09543522625,0.0,2818.12673341,29853.4230698,55.125,0.0,30.1208333333,35.6,26.1,3.4347826087,0.340368668319,0.0349879858384,0.291531855229,12.0,0.35334657594,29.5679838596,28.1851287949,1.38285506461,1.73201614044
2013-07-18,29.8,6.01514754599,0.0,2815.58939562,29618.3345017,52.0,0.0,31.85,36.1,27.8,3.91304347826,0.179198644432,-0.276873669831,0.353600649227,12.0,0.407452563739,35.4888120226,33.3525068003,2.13630522229,-5.68881202255
2013-07-19,38.1,5.14717982442,0.0,2813.05205784,29383.2459336,59.7083333333,0.0,31.6416666667,35.0,28.3,5.05555555556,-0.00596932015381,-0.183178411701,0.463046055665,12.0,0.520762772485,39.8007957657,37.2470046843,2.55379108136,-1.70079576567
2013-07-20,43.6,7.78537741213,0.0,2810.51472006,29148.1573654,58.7083333333,0.0,29.7041666667,33.3,27.2,5.65,0.0427326814988,-0.148190425863,0.405623618375,12.0,0.494275361228,28.7170906618,27.2619134512,1.45517721056,14.8829093382
2013-07-21,23.0,5.36919821516,0.0,2807.97738228,28913.0687973,56.4583333333,0.0,27.2916666667,31.1,24.4,4.66666666667,0.189438703707,0.20369476371,0.325023155054,12.0,0.400709680311,25.0947515794,24.1683695336,0.926382045821,-2.09475157938
2013-07-22,23.9,4.85681136146,0.0,2805.44004449,28677.9802292,79.7916666667,0.06,25.7083333333,29.4,23.9,5.08695652174,0.232332320842,0.317083640576,0.242161876591,12.0,0.296155962043,19.8608359903,19.4619809994,0.398854990889,4.03916400969
2013-07-23,15.6,3.78795765399,0.0,2802.90270671,28442.8916611,74.9583333333,0.31,26.4208333333,29.4,22.8,4.18181818182,0.119290194847,-0.276090278641,0.294140905509,12.0,0.325364245458,22.8998469158,22.3579524087,0.541894507087,-7.29984691579
2013-07-24,19.2,3.19894683756,0.0,2800.36536893,28207.8030929,59.7083333333,0.0,24.9458333333,27.8,20.0,4.45454545455,0.265251058491,-0.0569177251577,0.306833489917,12.0,0.363210234193,19.0921917717,18.5811548727,0.51103689892,0.107808228333
2013-07-25,10.1,2.37631733108,0.0,2797.82803115,27972.7145248,63.6666666667,0.01,18.9,20.0,17.8,8.91666666667,0.145653164,0.295690724748,0.327728767631,12.0,0.380314427043,12.2498481359,12.0849897972,0.164858338654,-2.14984813588
2013-07-26,15.4,3.10142557217,0.0,2795.29069336,27737.6259567,58.9583333333,0.0,23.3833333333,27.8,18.3,5.31818181818,0.0363700296378,-0.0337983156394,0.453155208621,12.0,0.441371047667,18.4362508994,17.6941529321,0.742097967305,-3.03625089937
2013-07-27,17.7,3.38311825546,0.0,2792.75335558,27502.5373886,66.0833333333,0.0,23.6333333333,27.2,21.1,3.4347826087,0.34649832139,-0.0783077183988,0.379185254369,12.0,0.459584126673,18.0431327162,17.5134344505,0.529698265646,-0.343132716162
2013-07-28,14.5,2.16607572766,0.0,2790.2160178,27267.4488204,80.3333333333,0.24,22.9166666667,25.6,21.1,2.05555555556,0.338358948268,0.0285016786105,0.336637962014,12.0,0.383550725746,18.7758877239,18.4845053525,0.291382371426,-4.27588772394
2013-07-29,15.6,3.89324712655,0.0,2787.67868001,27032.3602523,62.5,0.01,24.3958333333,29.4,20.6,3.69565217391,0.382255177153,-0.164540904511,0.25055975299,12.0,0.289547784009,20.1706570987,19.6889065816,0.481750517041,-4.57065709868
2013-07-30,16.8,2.25638787266,0.0,2785.14134223,26797.2716842,50.25,0.0,23.3333333333,27.2,19.4,3.95833333333,0.269567312751,-0.260296459901,0.255358237859,12.0,0.297723681665,17.3512888533,16.8949756498,0.456313203488,-0.551288853325
2013-07-31,17.3,3.00183518747,0.0,2782.60400445,26562.1831161,56.125,0.0,23.475,27.2,20.0,2.75,0.335032358457,-0.0771180481999,0.317186111606,12.0,0.380087491542,19.2190860162,18.7048329364,0.514253079787,-1.91908601619
2013-08-01,19.5,3.41097705837,0.0,2780.06666667,26327.0945479,81.3333333333,0.65,21.525,23.9,19.4,3.0,0.1350139496,-0.108383719955,0.211899139674,12.0,0.256250936582,16.7591341443,16.6328724017,0.126261742616,2.74086585572
2013-08-02,15.4,2.51597792668,0.0,2776.68976051,26296.8734307,62.2083333333,0.0,24.1708333333,28.3,19.4,4.47619047619,0.223237019347,-0.36249307935,0.187390468852,12.0,0.210944366086,20.4476731904,20.0951987607,0.352474429643,-5.04767319035
2013-08-03,21.2,3.10942641153,0.0,2773.31285435,26266.6523134,67.7083333333,0.06,22.4791666667,25.0,20.6,3.76470588235,0.139883849596,-0.306128999929,0.196824838601,12.0,0.198676078647,18.6049345293,18.4011678035,0.203766725797,2.5950654707
2013-08-04,18.7,4.23836001918,0.0,2769.93594819,26236.4311961,51.2083333333,0.0,22.7083333333,26.7,19.4,5.17391304348,0.197168783649,-0.030502116982,0.122345028246,12.0,0.184071800667,15.5044214348,15.3175147155,0.186906719357,3.19557856517
2013-08-05,12.1,3.07461556452,0.0,2766.55904203,26206.2100788,45.25,0.0,21.25,25.0,16.7,3.375,0.491498638682,-0.333654913748,0.209089065611,12.0,0.270121431433,15.0266734421,14.7466902178,0.279983224306,-2.92667344214
2013-08-06,17.0,4.00124754096,0.0,2763.18213587,26175.9889616,54.3333333333,0.0,22.3541666667,27.2,18.3,2.63636363636,0.46428281707,0.0680029102876,0.20338474065,12.0,0.292192487712,15.4498110167,15.1349028497,0.314908167045,1.55018898329
2013-08-07,10.7,1.51628240076,0.0,2759.80522972,26145.7678443,68.25,0.0,23.1541666667,26.7,21.7,5.31578947368,-0.0335715843571,0.0350841726386,0.240868445635,12.0,0.308091241034,17.1284487518,16.8035563673,0.324892384559,-6.42844875181
2013-08-08,14.9,3.06090057317,0.0,2756.42832356,26115.546727,88.5416666667,0.46,23.3083333333,26.7,21.1,4.42857142857,-0.159295447409,-0.0949093827247,0.296443773547,12.0,0.323536286355,20.2644437243,19.9336693777,0.330774346616,-5.36444372432
2013-08-09,22.0,5.87311332642,0.0,2753.0514174,26085.3256097,82.9583333333,0.05,25.5416666667,28.9,23.3,4.13636363636,-0.12657671551,-0.0754649823061,0.344816964346,12.0,0.398215384967,20.7764650651,20.2527877393,0.523677325828,1.22353493488
2013-08-10,15.4,3.31849232399,0.0,2749.67451124,26055.1044925,55.7083333333,0.0,24.8458333333,27.8,21.1,4.90476190476,0.211343272571,-0.172726236862,0.435046632591,12.0,0.467595102692,19.0640740499,18.3839672463,0.680106803686,-3.66407404995
2013-08-11,18.1,4.49005341952,0.0,2746.29760508,26024.8833752,54.0,0.0,22.8041666667,26.7,18.9,2.4347826087,0.34821718293,-0.07358518513,0.139501982946,12.0,0.211637520269,16.2716915966,16.039362089,0.232329507568,1.82830840341
